5268142 40.839 39.869 40.758 40.839 3458319 40.881 40.037 40.42 40.839 3211813 40.97 39.91 40.758 40.334 2589922 40.544 39.193 40.296 39.491 3930142 39.746 38.646 39.36 39.571 -1.2620000000000005
3458319 40.881 40.037 40.42 40.839 3211813 40.97 39.91 40.758 40.334 2589922 40.544 39.193 40.296 39.491 3930142 39.746 38.646 39.36 39.571 3156556 39.826 37.802 39.826 38.309 -1.181999999999995
3211813 40.97 39.91 40.758 40.334 2589922 40.544 39.193 40.296 39.491 3930142 39.746 38.646 39.36 39.571 3156556 39.826 37.802 39.826 38.309 2999087 39.071 37.127 37.674 37.127 0.0
2589922 40.544 39.193 40.296 39.491 3930142 39.746 38.646 39.36 39.571 3156556 39.826 37.802 39.826 38.309 2999087 39.071 37.127 37.674 37.127 3733415 38.309 36.155 38.309 37.127 0.5069999999999979
3930142 39.746 38.646 39.36 39.571 3156556 39.826 37.802 39.826 38.309 2999087 39.071 37.127 37.674 37.127 3733415 38.309 36.155 38.309 37.127 3782003 38.646 37.507 37.547 37.634 0.8419999999999987
3156556 39.826 37.802 39.826 38.309 2999087 39.071 37.127 37.674 37.127 3733415 38.309 36.155 38.309 37.127 3782003 38.646 37.507 37.547 37.634 3997842 39.697 37.547 37.593 38.476 -2.0219999999999985
2999087 39.071 37.127 37.674 37.127 3733415 38.309 36.155 38.309 37.127 3782003 38.646 37.507 37.547 37.634 3997842 39.697 37.547 37.593 38.476 5012895 38.942 35.439 38.561 36.454 -2.3220000000000027
3733415 38.309 36.155 38.309 37.127 3782003 38.646 37.507 37.547 37.634 3997842 39.697 37.547 37.593 38.476 5012895 38.942 35.439 38.561 36.454 3187668 34.684 33.159 33.159 34.132 1.7250000000000014
3782003 38.646 37.507 37.547 37.634 3997842 39.697 37.547 37.593 38.476 5012895 38.942 35.439 38.561 36.454 3187668 34.684 33.159 33.159 34.132 5887512 37.465 33.959 34.427 35.857 3.2139999999999986
3997842 39.697 37.547 37.593 38.476 5012895 38.942 35.439 38.561 36.454 3187668 34.684 33.159 33.159 34.132 5887512 37.465 33.959 34.427 35.857 5861142 39.571 35.439 35.696 39.071 -1.860999999999997
5012895 38.942 35.439 38.561 36.454 3187668 34.684 33.159 33.159 34.132 5887512 37.465 33.959 34.427 35.857 5861142 39.571 35.439 35.696 39.071 4237385 39.113 36.873 39.113 37.21 -1.9789999999999992
3187668 34.684 33.159 33.159 34.132 5887512 37.465 33.959 34.427 35.857 5861142 39.571 35.439 35.696 39.071 4237385 39.113 36.873 39.113 37.21 2958348 37.761 34.556 37.674 35.231 -1.0120000000000005
5887512 37.465 33.959 34.427 35.857 5861142 39.571 35.439 35.696 39.071 4237385 39.113 36.873 39.113 37.21 2958348 37.761 34.556 37.674 35.231 2290533 35.183 33.832 35.183 34.219 4.763999999999996
5861142 39.571 35.439 35.696 39.071 4237385 39.113 36.873 39.113 37.21 2958348 37.761 34.556 37.674 35.231 2290533 35.183 33.832 35.183 34.219 3371062 40.037 38.476 39.571 38.983 -0.3369999999999962
4237385 39.113 36.873 39.113 37.21 2958348 37.761 34.556 37.674 35.231 2290533 35.183 33.832 35.183 34.219 3371062 40.037 38.476 39.571 38.983 2261497 39.619 38.476 39.409 38.646 0.6330000000000027
2958348 37.761 34.556 37.674 35.231 2290533 35.183 33.832 35.183 34.219 3371062 40.037 38.476 39.571 38.983 2261497 39.619 38.476 39.409 38.646 4339898 40.082 39.023 39.91 39.279 0.7189999999999941
2290533 35.183 33.832 35.183 34.219 3371062 40.037 38.476 39.571 38.983 2261497 39.619 38.476 39.409 38.646 4339898 40.082 39.023 39.91 39.279 4500184 40.247 39.193 39.321 39.998 -1.6029999999999944
3371062 40.037 38.476 39.571 38.983 2261497 39.619 38.476 39.409 38.646 4339898 40.082 39.023 39.91 39.279 4500184 40.247 39.193 39.321 39.998 6411926 40.296 36.79 39.998 38.395 0.08099999999999596
2261497 39.619 38.476 39.409 38.646 4339898 40.082 39.023 39.91 39.279 4500184 40.247 39.193 39.321 39.998 6411926 40.296 36.79 39.998 38.395 3606460 39.321 38.011 38.395 38.476 3.881999999999998
4339898 40.082 39.023 39.91 39.279 4500184 40.247 39.193 39.321 39.998 6411926 40.296 36.79 39.998 38.395 3606460 39.321 38.011 38.395 38.476 2990792 44.298 41.434 44.298 42.358 0.0
4500184 40.247 39.193 39.321 39.998 6411926 40.296 36.79 39.998 38.395 3606460 39.321 38.011 38.395 38.476 2990792 44.298 41.434 44.298 42.358 3250924 43.203 41.514 42.32 42.358 -3.2039999999999935
6411926 40.296 36.79 39.998 38.395 3606460 39.321 38.011 38.395 38.476 2990792 44.298 41.434 44.298 42.358 3250924 43.203 41.514 42.32 42.358 5599084 42.784 39.154 42.528 39.154 -1.8590000000000018
3606460 39.321 38.011 38.395 38.476 2990792 44.298 41.434 44.298 42.358 3250924 43.203 41.514 42.32 42.358 5599084 42.784 39.154 42.528 39.154 4539886 38.732 36.454 38.268 37.295 -0.42200000000000415
2990792 44.298 41.434 44.298 42.358 3250924 43.203 41.514 42.32 42.358 5599084 42.784 39.154 42.528 39.154 4539886 38.732 36.454 38.268 37.295 3952362 37.593 35.568 36.661 36.873 -0.13799999999999812
3250924 43.203 41.514 42.32 42.358 5599084 42.784 39.154 42.528 39.154 4539886 38.732 36.454 38.268 37.295 3952362 37.593 35.568 36.661 36.873 3233293 38.14 36.454 37.465 36.735 -13.102999999999998
5599084 42.784 39.154 42.528 39.154 4539886 38.732 36.454 38.268 37.295 3952362 37.593 35.568 36.661 36.873 3233293 38.14 36.454 37.465 36.735 3607200 24.706 23.625 24.303 23.632 1.0599999999999987
4539886 38.732 36.454 38.268 37.295 3952362 37.593 35.568 36.661 36.873 3233293 38.14 36.454 37.465 36.735 3607200 24.706 23.625 24.303 23.632 2807838 24.895 23.727 24.03 24.692 -0.8629999999999995
3952362 37.593 35.568 36.661 36.873 3233293 38.14 36.454 37.465 36.735 3607200 24.706 23.625 24.303 23.632 2807838 24.895 23.727 24.03 24.692 3905106 24.768 23.585 23.762 23.829 -0.30400000000000205
3233293 38.14 36.454 37.465 36.735 3607200 24.706 23.625 24.303 23.632 2807838 24.895 23.727 24.03 24.692 3905106 24.768 23.585 23.762 23.829 3054195 24.685 23.309 23.964 23.525 -0.06700000000000017
3607200 24.706 23.625 24.303 23.632 2807838 24.895 23.727 24.03 24.692 3905106 24.768 23.585 23.762 23.829 3054195 24.685 23.309 23.964 23.525 4393229 24.132 22.924 23.221 23.458 1.5100000000000016
2807838 24.895 23.727 24.03 24.692 3905106 24.768 23.585 23.762 23.829 3054195 24.685 23.309 23.964 23.525 4393229 24.132 22.924 23.221 23.458 2549038 25.347 22.687 23.357 24.968 -4.143000000000001
3905106 24.768 23.585 23.762 23.829 3054195 24.685 23.309 23.964 23.525 4393229 24.132 22.924 23.221 23.458 2549038 25.347 22.687 23.357 24.968 3722011 21.985 20.452 21.77 20.825 -0.9100000000000001
3054195 24.685 23.309 23.964 23.525 4393229 24.132 22.924 23.221 23.458 2549038 25.347 22.687 23.357 24.968 3722011 21.985 20.452 21.77 20.825 5386058 20.589 18.902 20.32 19.915 -0.9540000000000006
4393229 24.132 22.924 23.221 23.458 2549038 25.347 22.687 23.357 24.968 3722011 21.985 20.452 21.77 20.825 5386058 20.589 18.902 20.32 19.915 3040711 19.846 18.738 19.381 18.961 1.7090000000000032
2549038 25.347 22.687 23.357 24.968 3722011 21.985 20.452 21.77 20.825 5386058 20.589 18.902 20.32 19.915 3040711 19.846 18.738 19.381 18.961 3550317 21.061 19.381 19.408 20.67 -1.9040000000000035
3722011 21.985 20.452 21.77 20.825 5386058 20.589 18.902 20.32 19.915 3040711 19.846 18.738 19.381 18.961 3550317 21.061 19.381 19.408 20.67 7804287 18.835 16.875 17.55 18.766 -0.13599999999999923
5386058 20.589 18.902 20.32 19.915 3040711 19.846 18.738 19.381 18.961 3550317 21.061 19.381 19.408 20.67 7804287 18.835 16.875 17.55 18.766 3066784 19.075 18.245 18.576 18.63 7.705000000000002
3040711 19.846 18.738 19.381 18.961 3550317 21.061 19.381 19.408 20.67 7804287 18.835 16.875 17.55 18.766 3066784 19.075 18.245 18.576 18.63 1790859 27.17 26.218 26.597 26.335 0.125
3550317 21.061 19.381 19.408 20.67 7804287 18.835 16.875 17.55 18.766 3066784 19.075 18.245 18.576 18.63 1790859 27.17 26.218 26.597 26.335 2270240 26.632 25.339 25.583 26.46 0.3509999999999991
7804287 18.835 16.875 17.55 18.766 3066784 19.075 18.245 18.576 18.63 1790859 27.17 26.218 26.597 26.335 2270240 26.632 25.339 25.583 26.46 1908630 27.305 26.467 26.933 26.811 -0.8560000000000016
3066784 19.075 18.245 18.576 18.63 1790859 27.17 26.218 26.597 26.335 2270240 26.632 25.339 25.583 26.46 1908630 27.305 26.467 26.933 26.811 1760787 26.495 25.569 26.495 25.955 -0.054999999999999716
1790859 27.17 26.218 26.597 26.335 2270240 26.632 25.339 25.583 26.46 1908630 27.305 26.467 26.933 26.811 1760787 26.495 25.569 26.495 25.955 2646517 26.394 25.043 25.787 25.9 0.2510000000000012
2270240 26.632 25.339 25.583 26.46 1908630 27.305 26.467 26.933 26.811 1760787 26.495 25.569 26.495 25.955 2646517 26.394 25.043 25.787 25.9 2189948 26.387 25.246 25.381 26.151 -3.3530000000000015
1908630 27.305 26.467 26.933 26.811 1760787 26.495 25.569 26.495 25.955 2646517 26.394 25.043 25.787 25.9 2189948 26.387 25.246 25.381 26.151 3378618 23.625 22.386 23.221 22.798 -0.32099999999999795
1760787 26.495 25.569 26.495 25.955 2646517 26.394 25.043 25.787 25.9 2189948 26.387 25.246 25.381 26.151 3378618 23.625 22.386 23.221 22.798 3047232 22.715 21.668 22.291 22.477 -0.4430000000000014
2646517 26.394 25.043 25.787 25.9 2189948 26.387 25.246 25.381 26.151 3378618 23.625 22.386 23.221 22.798 3047232 22.715 21.668 22.291 22.477 1683462 22.904 22.034 22.615 22.034 -1.0399999999999991
2189948 26.387 25.246 25.381 26.151 3378618 23.625 22.386 23.221 22.798 3047232 22.715 21.668 22.291 22.477 1683462 22.904 22.034 22.615 22.034 3530912 21.71 20.486 21.703 20.994 -0.43299999999999983
3378618 23.625 22.386 23.221 22.798 3047232 22.715 21.668 22.291 22.477 1683462 22.904 22.034 22.615 22.034 3530912 21.71 20.486 21.703 20.994 4240348 20.899 19.577 20.265 20.561 -0.30799999999999983
3047232 22.715 21.668 22.291 22.477 1683462 22.904 22.034 22.615 22.034 3530912 21.71 20.486 21.703 20.994 4240348 20.899 19.577 20.265 20.561 2641327 20.973 19.764 20.452 20.253 -2.641000000000002
1683462 22.904 22.034 22.615 22.034 3530912 21.71 20.486 21.703 20.994 4240348 20.899 19.577 20.265 20.561 2641327 20.973 19.764 20.452 20.253 2371566 17.793 17.069 17.619 17.612 0.24200000000000088
3530912 21.71 20.486 21.703 20.994 4240348 20.899 19.577 20.265 20.561 2641327 20.973 19.764 20.452 20.253 2371566 17.793 17.069 17.619 17.612 8073608 18.225 16.403 17.011 17.854 -0.0470000000000006
4240348 20.899 19.577 20.265 20.561 2641327 20.973 19.764 20.452 20.253 2371566 17.793 17.069 17.619 17.612 8073608 18.225 16.403 17.011 17.854 2685475 18.218 17.55 18.126 17.807 -0.13999999999999702
2641327 20.973 19.764 20.452 20.253 2371566 17.793 17.069 17.619 17.612 8073608 18.225 16.403 17.011 17.854 2685475 18.218 17.55 18.126 17.807 3854739 18.084 17.475 17.807 17.667 1.0919999999999987
2371566 17.793 17.069 17.619 17.612 8073608 18.225 16.403 17.011 17.854 2685475 18.218 17.55 18.126 17.807 3854739 18.084 17.475 17.807 17.667 2075438 18.936 17.753 17.887 18.759 -0.4239999999999995
8073608 18.225 16.403 17.011 17.854 2685475 18.218 17.55 18.126 17.807 3854739 18.084 17.475 17.807 17.667 2075438 18.936 17.753 17.887 18.759 1455768 18.93 18.259 18.923 18.335 -5.604000000000001
2685475 18.218 17.55 18.126 17.807 3854739 18.084 17.475 17.807 17.667 2075438 18.936 17.753 17.887 18.759 1455768 18.93 18.259 18.923 18.335 2077657 13.143 12.638 12.928 12.731 0.8190000000000008
3854739 18.084 17.475 17.807 17.667 2075438 18.936 17.753 17.887 18.759 1455768 18.93 18.259 18.923 18.335 2077657 13.143 12.638 12.928 12.731 3592387 13.568 12.826 12.826 13.55 0.7959999999999994
2075438 18.936 17.753 17.887 18.759 1455768 18.93 18.259 18.923 18.335 2077657 13.143 12.638 12.928 12.731 3592387 13.568 12.826 12.826 13.55 4341822 14.5 13.198 13.4 14.346 0.30100000000000016
1455768 18.93 18.259 18.923 18.335 2077657 13.143 12.638 12.928 12.731 3592387 13.568 12.826 12.826 13.55 4341822 14.5 13.198 13.4 14.346 3873552 15.02 14.216 14.311 14.647 -0.4039999999999999
2077657 13.143 12.638 12.928 12.731 3592387 13.568 12.826 12.826 13.55 4341822 14.5 13.198 13.4 14.346 3873552 15.02 14.216 14.311 14.647 2883834 14.548 13.77 14.514 14.243 0.21799999999999997
3592387 13.568 12.826 12.826 13.55 4341822 14.5 13.198 13.4 14.346 3873552 15.02 14.216 14.311 14.647 2883834 14.548 13.77 14.514 14.243 2193206 14.844 13.904 14.109 14.461 1.4770000000000003
4341822 14.5 13.198 13.4 14.346 3873552 15.02 14.216 14.311 14.647 2883834 14.548 13.77 14.514 14.243 2193206 14.844 13.904 14.109 14.461 1527616 16.024 15.258 15.323 15.938 0.1609999999999996
3873552 15.02 14.216 14.311 14.647 2883834 14.548 13.77 14.514 14.243 2193206 14.844 13.904 14.109 14.461 1527616 16.024 15.258 15.323 15.938 2015736 16.64 15.932 15.938 16.099 0.2510000000000012
2883834 14.548 13.77 14.514 14.243 2193206 14.844 13.904 14.109 14.461 1527616 16.024 15.258 15.323 15.938 2015736 16.64 15.932 15.938 16.099 1735307 16.37 15.694 16.018 16.35 -0.06099999999999994
2193206 14.844 13.904 14.109 14.461 1527616 16.024 15.258 15.323 15.938 2015736 16.64 15.932 15.938 16.099 1735307 16.37 15.694 16.018 16.35 2554370 16.289 15.051 15.863 16.289 0.14099999999999824
1527616 16.024 15.258 15.323 15.938 2015736 16.64 15.932 15.938 16.099 1735307 16.37 15.694 16.018 16.35 2554370 16.289 15.051 15.863 16.289 2039586 16.591 16.107 16.134 16.43 -0.952
2015736 16.64 15.932 15.938 16.099 1735307 16.37 15.694 16.018 16.35 2554370 16.289 15.051 15.863 16.289 2039586 16.591 16.107 16.134 16.43 1830115 16.114 15.231 16.107 15.478 1.1560000000000006
1735307 16.37 15.694 16.018 16.35 2554370 16.289 15.051 15.863 16.289 2039586 16.591 16.107 16.134 16.43 1830115 16.114 15.231 16.107 15.478 2230388 16.74 15.938 16.444 16.634 0.20899999999999963
2554370 16.289 15.051 15.863 16.289 2039586 16.591 16.107 16.134 16.43 1830115 16.114 15.231 16.107 15.478 2230388 16.74 15.938 16.444 16.634 3150631 16.875 16.322 16.337 16.843 0.24099999999999966
2039586 16.591 16.107 16.134 16.43 1830115 16.114 15.231 16.107 15.478 2230388 16.74 15.938 16.444 16.634 3150631 16.875 16.322 16.337 16.843 2594072 17.349 16.882 16.951 17.084 -0.18799999999999883
1830115 16.114 15.231 16.107 15.478 2230388 16.74 15.938 16.444 16.634 3150631 16.875 16.322 16.337 16.843 2594072 17.349 16.882 16.951 17.084 2831689 17.139 16.344 16.875 16.896 -0.6069999999999993
2230388 16.74 15.938 16.444 16.634 3150631 16.875 16.322 16.337 16.843 2594072 17.349 16.882 16.951 17.084 2831689 17.139 16.344 16.875 16.896 12239588 16.37 15.258 16.134 16.289 0.18900000000000006
3150631 16.875 16.322 16.337 16.843 2594072 17.349 16.882 16.951 17.084 2831689 17.139 16.344 16.875 16.896 12239588 16.37 15.258 16.134 16.289 13772242 16.707 15.898 16.2 16.478 3.738999999999997
2594072 17.349 16.882 16.951 17.084 2831689 17.139 16.344 16.875 16.896 12239588 16.37 15.258 16.134 16.289 13772242 16.707 15.898 16.2 16.478 3875332 20.758 19.712 20.217 20.217 -0.44599999999999795
2831689 17.139 16.344 16.875 16.896 12239588 16.37 15.258 16.134 16.289 13772242 16.707 15.898 16.2 16.478 3875332 20.758 19.712 20.217 20.217 3323808 20.395 19.75 20.217 19.771 0.9600000000000009
12239588 16.37 15.258 16.134 16.289 13772242 16.707 15.898 16.2 16.478 3875332 20.758 19.712 20.217 20.217 3323808 20.395 19.75 20.217 19.771 5334359 20.825 19.86 19.88 20.731 -1.4780000000000015
13772242 16.707 15.898 16.2 16.478 3875332 20.758 19.712 20.217 20.217 3323808 20.395 19.75 20.217 19.771 5334359 20.825 19.86 19.88 20.731 3634753 20.096 19.245 20.05 19.253 0.20899999999999963
3875332 20.758 19.712 20.217 20.217 3323808 20.395 19.75 20.217 19.771 5334359 20.825 19.86 19.88 20.731 3634753 20.096 19.245 20.05 19.253 3226923 19.57 18.909 18.936 19.462 0.053000000000000824
3323808 20.395 19.75 20.217 19.771 5334359 20.825 19.86 19.88 20.731 3634753 20.096 19.245 20.05 19.253 3226923 19.57 18.909 18.936 19.462 5149335 19.894 19.102 19.226 19.515 4.927
5334359 20.825 19.86 19.88 20.731 3634753 20.096 19.245 20.05 19.253 3226923 19.57 18.909 18.936 19.462 5149335 19.894 19.102 19.226 19.515 4737504 24.968 24.355 24.362 24.442 -0.13200000000000145
3634753 20.096 19.245 20.05 19.253 3226923 19.57 18.909 18.936 19.462 5149335 19.894 19.102 19.226 19.515 4737504 24.968 24.355 24.362 24.442 4397228 24.409 23.727 23.762 24.31 -0.21799999999999997
3226923 19.57 18.909 18.936 19.462 5149335 19.894 19.102 19.226 19.515 4737504 24.968 24.355 24.362 24.442 4397228 24.409 23.727 23.762 24.31 7402238 24.2 23.87 24.166 24.092 -0.020999999999997243
5149335 19.894 19.102 19.226 19.515 4737504 24.968 24.355 24.362 24.442 4397228 24.409 23.727 23.762 24.31 7402238 24.2 23.87 24.166 24.092 3765858 24.269 23.896 24.099 24.071 1.1159999999999997
4737504 24.968 24.355 24.362 24.442 4397228 24.409 23.727 23.762 24.31 7402238 24.2 23.87 24.166 24.092 3765858 24.269 23.896 24.099 24.071 4839130 25.315 24.132 24.242 25.187 -0.17100000000000293
4397228 24.409 23.727 23.762 24.31 7402238 24.2 23.87 24.166 24.092 3765858 24.269 23.896 24.099 24.071 4839130 25.315 24.132 24.242 25.187 5756851 25.652 24.809 25.187 25.016 -0.3569999999999993
7402238 24.2 23.87 24.166 24.092 3765858 24.269 23.896 24.099 24.071 4839130 25.315 24.132 24.242 25.187 5756851 25.652 24.809 25.187 25.016 3824666 24.842 23.425 23.578 24.659 -0.5599999999999987
3765858 24.269 23.896 24.099 24.071 4839130 25.315 24.132 24.242 25.187 5756851 25.652 24.809 25.187 25.016 3824666 24.842 23.425 23.578 24.659 7262988 24.619 23.87 24.571 24.099 -0.43900000000000006
4839130 25.315 24.132 24.242 25.187 5756851 25.652 24.809 25.187 25.016 3824666 24.842 23.425 23.578 24.659 7262988 24.619 23.87 24.571 24.099 4462556 24.942 23.364 24.639 23.66 -0.6129999999999995
5756851 25.652 24.809 25.187 25.016 3824666 24.842 23.425 23.578 24.659 7262988 24.619 23.87 24.571 24.099 4462556 24.942 23.364 24.639 23.66 3168707 23.916 22.944 23.776 23.047 -0.17099999999999937
3824666 24.842 23.425 23.578 24.659 7262988 24.619 23.87 24.571 24.099 4462556 24.942 23.364 24.639 23.66 3168707 23.916 22.944 23.776 23.047 1552946 23.451 22.75 23.121 22.876 0.21099999999999852
7262988 24.619 23.87 24.571 24.099 4462556 24.942 23.364 24.639 23.66 3168707 23.916 22.944 23.776 23.047 1552946 23.451 22.75 23.121 22.876 2975978 23.378 22.209 22.445 23.087 -0.3030000000000008
4462556 24.942 23.364 24.639 23.66 3168707 23.916 22.944 23.776 23.047 1552946 23.451 22.75 23.121 22.876 2975978 23.378 22.209 22.445 23.087 3077598 23.392 22.406 23.329 22.784 -0.9740000000000002
3168707 23.916 22.944 23.776 23.047 1552946 23.451 22.75 23.121 22.876 2975978 23.378 22.209 22.445 23.087 3077598 23.392 22.406 23.329 22.784 8666164 23.153 21.796 22.784 21.81 -0.7959999999999994
1552946 23.451 22.75 23.121 22.876 2975978 23.378 22.209 22.445 23.087 3077598 23.392 22.406 23.329 22.784 8666164 23.153 21.796 22.784 21.81 4282570 22.132 21.001 21.971 21.014 -0.12199999999999989
2975978 23.378 22.209 22.445 23.087 3077598 23.392 22.406 23.329 22.784 8666164 23.153 21.796 22.784 21.81 4282570 22.132 21.001 21.971 21.014 3644084 21.075 20.217 20.858 20.892 -0.666999999999998
3077598 23.392 22.406 23.329 22.784 8666164 23.153 21.796 22.784 21.81 4282570 22.132 21.001 21.971 21.014 3644084 21.075 20.217 20.858 20.892 2601330 21.061 20.114 20.927 20.225 -0.21000000000000085
8666164 23.153 21.796 22.784 21.81 4282570 22.132 21.001 21.971 21.014 3644084 21.075 20.217 20.858 20.892 2601330 21.061 20.114 20.927 20.225 4261232 20.575 19.839 20.082 20.015 -3.3210000000000015
4282570 22.132 21.001 21.971 21.014 3644084 21.075 20.217 20.858 20.892 2601330 21.061 20.114 20.927 20.225 4261232 20.575 19.839 20.082 20.015 3874296 17.032 15.742 15.998 16.694 0.35800000000000054
3644084 21.075 20.217 20.858 20.892 2601330 21.061 20.114 20.927 20.225 4261232 20.575 19.839 20.082 20.015 3874296 17.032 15.742 15.998 16.694 7395277 17.55 16.712 16.712 17.052 -0.3990000000000009
2601330 21.061 20.114 20.927 20.225 4261232 20.575 19.839 20.082 20.015 3874296 17.032 15.742 15.998 16.694 7395277 17.55 16.712 16.712 17.052 3604682 17.349 16.337 17.052 16.653 -0.4529999999999994
4261232 20.575 19.839 20.082 20.015 3874296 17.032 15.742 15.998 16.694 7395277 17.55 16.712 16.712 17.052 3604682 17.349 16.337 17.052 16.653 4200795 16.795 16.141 16.74 16.2 -0.33699999999999974
3874296 17.032 15.742 15.998 16.694 7395277 17.55 16.712 16.712 17.052 3604682 17.349 16.337 17.052 16.653 4200795 16.795 16.141 16.74 16.2 3199816 16.148 15.526 15.694 15.863 1.1550000000000011
7395277 17.55 16.712 16.712 17.052 3604682 17.349 16.337 17.052 16.653 4200795 16.795 16.141 16.74 16.2 3199816 16.148 15.526 15.694 15.863 4617955 17.261 16.099 16.168 17.018 -3.5250000000000004
